"barbi2","November 2001"," Trying to choose between Avalon / Volvo S60 / Infinity I35 /Accord ex v6 or ?. I am toting around a 1 & 3 year old and I am not a meticulous interior cleaner. I want a luxury sedan that is roomy enough for 2 child seats and well made leather interior w/o cheaply assembled parts. Which would be the best choice? "
"canadiancl","November 2001"," IF you looking at family sedans, key word being family, then I would go for the Camry XLE. The Acura and Nissan look sharper and will out-perform it, but the Camry will be comfortable, roomier, reliable and will hold up its value well. Plus it is the only one of the 4 that has side airbags and head curtains. This is a big plus if your priority is ""family"". The Accord is good value and still a decent ride, but if your budget allows it, I would look at the Camry ahead of the Accord. "
"canadiancl","November 2001"," Since your subject line says ""luxury sedan"", I would rule out the Accord because it is simply not in the class of the other 3. I would also rule out the Volvo because I think recent Volvo products have not been reliable. I really like the I35 in terms of styling and performance. The Toyota looks very very conservative if not somewhat dorky, but it is roomy and may be more suited to a being a mom-mobile. "
"diamanteguy","November 2001"," Hey, the camry is a good car. Its the most frequent stolen one, so it must be good "
"hpulley4","November 2001"," Read this from the HNTSA regarding kids and side airbags:http://www.nhtsa.com/nhtsa/announce/press/1999/ca101499.html The article is 2 years old but it is the most recent thing on the NHTSA's web site regarding kids and side-impact airbags so it appears that they still don't know how safe they are for the littles ones. I don't know if head curtains alone are in the same boat. If you need to place one of more of your kids in the outer rear seats, then it looks like rear side-airbags may not be a safety improvement for them. "
"rx7r1","November 2001"," Hey all,I'm looking for a V8-powered American sedan with RWD to pull a trailered '93 Mazda Rx7 R1 sports car, along with accessories for racing (tire racks, tools, etc.). My guess is that the sedan would need a towing capacity of 3500 lbs to be on the safe side.Anyone have any recommendations? My thoughts were the Ford Crown Vic and Chevy Impala SS/Caprice. I'm looking at used, not new. I'd prefer a sedan, since the pull vehicle would also double as a family hauler, and I HATE pick-up trucks and SFVs (sport futility vehicles)! "
"fjk57702","November 2001"," The RWD Cadillac's (Fleetwoods) were good for towing with a 5.7 L (350 cu in) V8. Same engine as Chevy and the Buick Roadmaster also had this engine. I am not sure if there were towing options to be had from factory, which on a used car will be difficult to tell anyway. The caddys capacity was like 7000 lbs (or more?). "
"rx7r1","November 2001"," Sorry, what year of Fleetwood are we talking here? 7000 lbs capacity is more than enough! "
"fjk57702","November 2001"," They don't make them now, but I was thinking 94-whenever they quit. Anyway a 94-95 model is old enough to be affordable and perhaps not too many miles. I have the 94 catalog (at home) which I can checkout details. This had a detuned vette engine-port fuel injection, gobs of torque.Checkout edmunds used car guide. They show this was still made in 96 and price is around 10000. There was a towing pkg, which would be needed for the 7000 lbs. Package probably added extra cooling.Older than 94 gets you a different set of engines-avoid these.The roadmaster is good in the same time frame (1994-1996) and there were wagons. If you could find one with the towing pkg, then you can tow a lot. "
"rx7r1","November 2001"," fjk57702--ok, I'll admit, I'm a car enthusiast...the thought of driving a Buick Roadmaster or Cadillac Fleetwood doesn't really appeal to me, eventhough it's probably better than a truck or SFV. I think my choice for a pull-vehicle that will double as a big comfy sporty cruiser would be the '95/'96 Chevy Impala SS. I like the black ones. Chevy's 5.7-L 260-hp, 330-lb.ft torque V8, should be enough to pull 3500 lbs of race car, trailer, and accessories. Anyone out there know if the Impala SS is capable to pulling 3500 lbs safely?? "
"jimsxn","November 2001"," ...I am in my (late) thirties. Is WRX difficult to live with? "
"claywaterfill","November 2001"," I can't say how easy they are to live with because I have not driven one, but Car & Driver chose the WRX over BMW and Audi a couple of months ago--give it a try! "
"pat","November 2001"," Have you found our discussion about theSubaru Impreza WRX? If you are interested, just follow that link.PatHostSedans Message Board "
"bigcheez","November 2001"," I am looking at purchasing an American made sedan.Had looked and driven several others, Passat, Camry, Altima and Maxima. I realize the cars I have driven our very reliable, more then American, but I like the idea of 0% financing and have had fairly good luck with my current Intrepid and previuos cars. I also purchased a firebird with the low financing 2.9. Had pretty good luck with it.I have narrowed the field somewhat, looking at Olds. Alero or Intrigue. Sebring. Please if anyone has any advice, or experience with these or other mid-size sedans your input would be appreciated.Thanks. "
